SU3_ADJOINT_SWAP_TABLE_V1
# Eq8 convention: B(g1,g2)[in] = sum_out W[out,in] B(g2,g1)[out]
# Irrep convention: SU(3) Dynkin labels p q; adjoint=(1,1)
# Vertex convention: isometric real CG maps; multiplicities are zero-based
# Self vertex mult=0: normalized action v tensor X -> rho(X)v (except 8x8)
# 8x8->8: mult=0 Jordan/symmetric, mult=1 Lie-bracket/antisymmetric
NC 3
ADJOINT_PQ 1 1
MAX_PREFIX_GLUONS 4
NBLOCKS 162
NPATHS 523
NVALUES 2431
BEGIN_BLOCKS
# block left_p left_q right_p right_q size
147 4 0 9.46729262406260097e-01
147 4 1 1.59363814577919483e-01
147 4 2 -9.07218423253029621e-02
147 4 3 1.64804410824348518e-01
147 4 4 -1.85185185185184981e-01
147 4 5 -9.28567660041495768e-02
147 5 0 -1.07889812495024912e-01
147 5 1 7.99092455748685926e-01
147 5 2 5.68629239687954868e-01
147 5 3 -1.87812056606337097e-02
147 5 4 -9.28567660041495491e-02
147 5 5 -1.32275132275132185e-01
148 0 0 1.00000000000000000e+00
149 0 0 -3.33333333333334536e-01
149 0 1 9.42809041582066798e-01
149 1 0 9.42809041582066576e-01
149 1 1 3.33333333333333537e-01
150 0 0 1.00000000000000000e+00
151 0 0 1.00000000000000000e+00
152 0 0 -1.00000000000000000e+00
153 0 0 1.24999999999999986e-01
153 0 1 9.92156741649221741e-01
153 1 0 9.92156741649220519e-01
153 1 1 -1.25000000000000167e-01
154 0 0 1.25000000000000111e-01
154 0 1 2.65165042944955409e-01
154 0 2 2.65165042944955576e-01
154 0 3 9.18558653543692594e-01
154 1 0 2.65165042944955465e-01
154 1 1 6.24999999999999722e-02
154 1 2 -9.37500000000000000e-01
154 1 3 2.16506350946109594e-01
154 2 0 2.65165042944955520e-01
154 2 1 -9.37500000000000222e-01
154 2 2 6.25000000000000139e-02
154 2 3 2.16506350946109649e-01
154 3 0 9.18558653543691706e-01
154 3 1 2.16506350946109649e-01
154 3 2 2.16506350946109732e-01
154 3 3 -2.50000000000000000e-01
155 0 0 1.00000000000000000e+00
156 0 0 2.08333333333333703e-02
156 0 1 1.35015431216830406e-01
156 0 2 1.87500000000000250e-01
156 0 3 1.42318760638327740e-01
156 0 4 9.62250448649375589e-01
156 1 0 1.35015431216830406e-01
156 1 1 -1.24999999999999820e-01
156 1 2 2.89318781178922457e-01
156 1 3 9.22330984215778527e-01
156 1 4 -1.78174161274949477e-01
156 2 0 1.87500000000000083e-01
156 2 1 2.89318781178922180e-01
156 2 2 -8.83928571428572951e-01
156 2 3 3.04968772796416931e-01
156 2 4 8.24786098842321819e-02
156 3 0 1.42318760638327713e-01
156 3 1 9.22330984215778416e-01
156 3 2 3.04968772796416987e-01
156 3 3 -2.77777777777778040e-02
156 3 4 -1.87812056606336986e-01
156 4 0 9.62250448649376811e-01
156 4 1 -1.78174161274949644e-01
156 4 2 8.24786098842322096e-02
156 4 3 -1.87812056606337263e-01
156 4 4 1.58730158730158860e-02
157 0 0 6.24999999999999792e-02
157 0 1 -1.58466422761596809e-01
157 0 2 2.79508497187473615e-01
157 0 3 -9.44911182523068938e-01
157 1 0 -1.58466422761596892e-01
157 1 1 9.73214285714286476e-01
157 1 2 4.72455591261534136e-02
157 1 3 -1.59719141249984958e-01
157 2 0 2.79508497187473615e-01
157 2 1 4.72455591261533997e-02
157 2 2 9.16666666666666741e-01
157 2 3 2.81718084909505451e-01
157 3 0 -9.44911182523068049e-01
157 3 1 -1.59719141249985014e-01
157 3 2 2.81718084909505395e-01
157 3 3 4.76190476190476303e-02
158 0 0 1.42857142857143099e-01
158 0 1 9.89743318610788125e-01
158 1 0 9.89743318610787570e-01
158 1 1 -1.42857142857142683e-01
159 0 0 -7.14285714285714107e-02
159 0 1 1.88982236504613627e-01
159 0 2 1.54303349962091774e-01
159 0 3 -9.67147429123328850e-01
159 1 0 1.88982236504613738e-01
159 1 1 1.66666666666666741e-01
159 1 2 9.52579344415680040e-01
159 1 3 1.70588771906386605e-01
159 2 0 1.54303349962092079e-01
159 2 1 9.52579344415678042e-01
159 2 2 -2.22222222222222321e-01
159 2 3 1.39285149006224407e-01
159 3 0 -9.67147429123329294e-01
159 3 1 1.70588771906386383e-01
159 3 2 1.39285149006224074e-01
159 3 3 1.26984126984127005e-01
160 0 0 1.00000000000000000e+00
161 0 0 -1.00000000000000000e+00
END_VALUES
END_TABLE
